x,y
0.01553,-0.187880385
0.015535,-0.218776077
0.01554,-0.249547217
0.015545,-0.279897428
0.01555,-0.309910404
0.015555,-0.339543925
0.01556,-0.36910954
0.015565,-0.398141435
0.01557,-0.426683838
0.015575,-0.454858392
0.01558,-0.482863203
0.015585,-0.510222524
0.01559,-0.537076177
0.015595,-0.563103234
0.0156,-0.588838467
0.015605,-0.613862719
0.01561,-0.638294938
0.015615,-0.662031147
0.01562,-0.685253763
0.015625,-0.707737819
0.01563,-0.729597827
0.015635,-0.750575995
0.01564,-0.770901411
0.015645,-0.790263631
0.01565,-0.809219646
0.015655,-0.827133648
0.01566,-0.844248988
0.015665,-0.860631952
0.01567,-0.876110056
0.015675,-0.890730988
0.01568,-0.904482323
0.015685,-0.917268647
0.01569,-0.929216186
0.015695,-0.940263809
0.0157,-0.950608084
0.015705,-0.959516889
0.01571,-0.967787391
0.015715,-0.97542768
0.01572,-0.981593536
0.015725,-0.987090624
0.01573,-0.991082675
0.015735,-0.994879316
0.01574,-0.997118025
0.015745,-0.998609526
0.01575,-0.999067376
0.015755,-0.998671885
0.01576,-0.997110127
0.015765,-0.994629843
0.01577,-0.991183219
0.015775,-0.986894713
0.01578,-0.981499976
0.015785,-0.974894054
0.01579,-0.967914923
0.015795,-0.959566753
0.0158,-0.950543973
0.015805,-0.940538226
0.01581,-0.929305613
0.015815,-0.917334825
0.01582,-0.90453636
0.015825,-0.890789944
0.01583,-0.876065371
0.015835,-0.860729179
0.01584,-0.844260931
0.015845,-0.827439078
0.01585,-0.809188792
0.015855,-0.790448784
0.01586,-0.770821893
0.015865,-0.75070527
0.01587,-0.729351456
0.015875,-0.707539229
0.01588,-0.685216406
0.015885,-0.662023508
0.01589,-0.638282374
0.015895,-0.613705752
0.0159,-0.588766971
0.015905,-0.563033688
0.01591,-0.537003195
0.015915,-0.510061344
0.01592,-0.482728016
0.015925,-0.455122585
0.01593,-0.426702874
0.015935,-0.398290771
0.01594,-0.369147076
0.015945,-0.339658395
0.01595,-0.3100371
0.015955,-0.27983661
0.01596,-0.249336683
0.015965,-0.218928411
0.01597,-0.188029001
0.015975,-0.156915353
0.01598,-0.125647472
0.015985,-0.094356277
0.01599,-0.063003178
0.015995,-0.031554268
0.016,0.000125809
0.016005,0.031444164
0.01601,0.063012646
0.016015,0.094659172
0.01602,0.125883147
0.016025,0.156933172
0.01603,0.187964556
0.016035,0.218729483
0.01604,0.249450157
0.016045,0.279946037
0.01605,0.310032892
0.016055,0.339652278
0.01606,0.369105459
0.016065,0.398230736
0.01607,0.426959408
0.016075,0.455150206
0.01608,0.483021473
0.016085,0.510017303
0.01609,0.536961837
0.016095,0.563075519
0.0161,0.588721423
0.016105,0.613944341
0.01611,0.638398788
0.016115,0.662138859
0.01612,0.685391094
0.016125,0.707793492
0.01613,0.729638158
0.016135,0.750657809
0.01614,0.770897079
0.016145,0.790574119
0.01615,0.809340483
0.016155,0.827058192
0.01616,0.844314219
0.016165,0.86057015
0.01617,0.876214514
0.016175,0.890659946
0.01618,0.904494516
0.016185,0.917215822
0.01619,0.929295497
0.016195,0.940374257
0.0162,0.950432797
0.016205,0.959390451
0.01621,0.96772276
0.016215,0.975033691
0.01622,0.981584717
0.016225,0.986811559
0.01623,0.991398907
0.016235,0.994620599
0.01624,0.997219499
0.016245,0.998744862
0.01625,0.999168904
0.016255,0.998497868
0.01626,0.997142994
0.016265,0.994739272
0.01627,0.99116022
0.016275,0.986795533
0.01628,0.981500884
0.016285,0.975076804
0.01629,0.967867253
0.016295,0.959551511
0.0163,0.950531356
0.016305,0.940389282
0.01631,0.929329474
0.016315,0.91715626
0.01632,0.904554239
0.016325,0.890710938
0.01633,0.876236644
0.016335,0.860679198
0.01634,0.84425007
0.016345,0.827101885
0.01635,0.809106803
0.016355,0.790435903
0.01636,0.770741044
0.016365,0.750614928
0.01637,0.729649296
0.016375,0.707658635
0.01638,0.685300101
0.016385,0.662154382
0.01639,0.638281741
0.016395,0.613612722
0.0164,0.588654848
0.016405,0.563129867
0.01641,0.536978035
0.016415,0.510190236
0.01642,0.482822299
0.016425,0.455192787
0.01643,0.42681495
0.016435,0.398095279
0.01644,0.369097693
0.016445,0.339665048
0.01645,0.310045112
0.016455,0.27977825
0.01646,0.24944499
0.016465,0.218681528
0.01647,0.188109303
0.016475,0.156927812
0.01648,0.125586865
0.016485,0.094574756
0.01649,0.063192898
0.016495,0.03157224
0.0165,-0.000169142
0.016505,-0.031373144
0.01651,-0.063086029
0.016515,-0.094589984
0.01652,-0.125731475
0.016525,-0.157006253
0.01653,-0.187845506
0.016535,-0.218808753
0.01654,-0.249392259
0.016545,-0.279854922
0.01655,-0.309690554
0.016555,-0.33963622
0.01656,-0.369190966
0.016565,-0.398329382
0.01657,-0.426944653
0.016575,-0.454978858
0.01658,-0.482770782
0.016585,-0.509872467
0.01659,-0.536912701
0.016595,-0.56322649
0.0166,-0.588797361
0.016605,-0.613873853
0.01661,-0.638160266
0.016615,-0.662045624
0.01662,-0.685262992
0.016625,-0.707653177
0.01663,-0.729561834
0.016635,-0.75060401
0.01664,-0.770830174
0.016645,-0.790365055
0.01665,-0.809349241
0.016655,-0.827192915
0.01666,-0.844509368
0.016665,-0.860576113
0.01667,-0.876210105
0.016675,-0.890951476
0.01668,-0.904447357
0.016685,-0.917199363
0.01669,-0.929479093
0.016695,-0.940376708
0.0167,-0.950601195
0.016705,-0.959656314
0.01671,-0.9679716
0.016715,-0.9752187
0.01672,-0.981419355
0.016725,-0.986829569
0.01673,-0.991176078
0.016735,-0.994697233
0.01674,-0.997207445
0.016745,-0.998474137
0.01675,-0.999172179
0.016755,-0.998552445
0.01676,-0.997015125
0.016765,-0.994614209
0.01677,-0.991295104
0.016775,-0.986866472
0.01678,-0.981477203
0.016785,-0.975242036
0.01679,-0.967783622
0.016795,-0.959611399
0.0168,-0.95051631
0.016805,-0.9402647
0.01681,-0.92938355
0.016815,-0.917461255
0.01682,-0.904403934
0.016825,-0.890784616
0.01683,-0.876349866
0.016835,-0.860711515
0.01684,-0.84438697
0.016845,-0.827253692
0.01685,-0.809250195
0.016855,-0.790382339
0.01686,-0.77072681
0.016865,-0.750715667
0.01687,-0.729598294
0.016875,-0.707817781
0.01688,-0.685210943
0.016885,-0.662007095
0.01689,-0.638381813
0.016895,-0.613740701
0.0169,-0.588660561
0.016905,-0.563079414
0.01691,-0.5367165
0.016915,-0.510143787
0.01692,-0.482886552
0.016925,-0.454975793
0.01693,-0.426687429
0.016935,-0.398113261
0.01694,-0.369207014
0.016945,-0.339839309
0.01695,-0.309974391
0.016955,-0.279711886
0.01696,-0.249381026
0.016965,-0.218748857
0.01697,-0.187889336
0.016975,-0.156949513
0.01698,-0.125747022
0.016985,-0.094491302
0.01699,-0.063029535
0.016995,-0.031562627
0.017,0.000106435
0.017005,0.031593339
0.01701,0.063005618
0.017015,0.094493052
0.01702,0.12571363
0.017025,0.156907528
0.01703,0.187824964
0.017035,0.218909255
0.01704,0.249422748
0.017045,0.279852518
0.01705,0.309954819
0.017055,0.339691816
0.01706,0.369219368
0.017065,0.39808308
0.01707,0.426770491
0.017075,0.455053717
0.01708,0.482837171
0.017085,0.51018908
0.01709,0.536889978
0.017095,0.563168408
0.0171,0.588866189
0.017105,0.614001972
0.01711,0.638373643
0.017115,0.662096811
0.01712,0.685341019
0.017125,0.707756979
0.01713,0.729528899
0.017135,0.750544805
0.01714,0.770859206
0.017145,0.790586204
0.01715,0.809315345
0.017155,0.82722675
0.01716,0.844515886
0.017165,0.860576967
0.01717,0.87615322
0.017175,0.890744899
0.01718,0.904496897
0.017185,0.91756238
0.01719,0.929223905
0.017195,0.94039582
0.0172,0.950519985
0.017205,0.959425657
0.01721,0.967822585
0.017215,0.975167653
0.01722,0.9815229
0.017225,0.987024616
0.01723,0.991248689
0.017235,0.994660726
0.01724,0.997335294
0.017245,0.998649634
0.01725,0.998990579
0.017255,0.99840158
0.01726,0.997232528
0.017265,0.994732811
0.01727,0.991415967
0.017275,0.986864494
0.01728,0.981506858
0.017285,0.975386825
0.01729,0.967785368
0.017295,0.959629875
0.0173,0.950588475
0.017305,0.940372753
0.01731,0.929412577
0.017315,0.91753257
0.01732,0.904770184
0.017325,0.890805242
0.01733,0.876424134
0.017335,0.860603886
0.01734,0.844178637
0.017345,0.827191871
0.01735,0.809283305
0.017355,0.790456161
0.01736,0.770826744
0.017365,0.750745911
0.01737,0.72969709
0.017375,0.707779155
0.01738,0.685334934
0.017385,0.662236812
0.01739,0.638299486
0.017395,0.613854944
0.0174,0.588647672
0.017405,0.56304556
0.01741,0.536827499
0.017415,0.510069543
0.01742,0.482871994
0.017425,0.455032777
0.01743,0.426822216
0.017435,0.398207718
0.01744,0.369136288
0.017445,0.339940329
0.01745,0.309947039
0.017455,0.279832997
0.01746,0.249510311
0.017465,0.218897721
0.01747,0.187821189
0.017475,0.157033722
0.01748,0.125829713
0.017485,0.094364717
0.01749,0.063100431
0.017495,0.031317109
0.0175,2.40E-05
0.017505,-0.031367966
0.01751,-0.063155055
0.017515,-0.094628107
0.01752,-0.125709122
0.017525,-0.157010361
0.01753,-0.187893276
0.017535,-0.218924981
0.01754,-0.249588636
0.017545,-0.279763432
0.01755,-0.309830435
0.017555,-0.339824944
0.01756,-0.369045611
0.017565,-0.398132257
0.01757,-0.426931979
0.017575,-0.455058292
0.01758,-0.482871672
0.017585,-0.510161719
0.01759,-0.536827165
0.017595,-0.562900472
0.0176,-0.588725049
0.017605,-0.61376403
0.01761,-0.638245627
0.017615,-0.662065008
0.01762,-0.685251403
0.017625,-0.707747344
0.01763,-0.729496402
0.017635,-0.750728519
0.01764,-0.770859379
0.017645,-0.790284788
0.01765,-0.809250888
0.017655,-0.827143459
0.01766,-0.844405672
0.017665,-0.860693197
0.01767,-0.876058042
0.017675,-0.890705568
0.01768,-0.904449915
0.017685,-0.917269023
0.01769,-0.92935361
0.017695,-0.940442181
0.0177,-0.950484322
0.017705,-0.959579132
0.01771,-0.967911701
0.017715,-0.975295821
0.01772,-0.981648568
0.017725,-0.98694193
0.01773,-0.99135634
0.017735,-0.994559157
0.01774,-0.99706127
0.017745,-0.998804743
0.01775,-0.999146686
0.017755,-0.998683124
0.01776,-0.997239984
0.017765,-0.994685401
0.01777,-0.991347858
0.017775,-0.986699458
0.01778,-0.981383462
0.017785,-0.975204448
0.01779,-0.96792725
0.017795,-0.95942653
0.0178,-0.950472846
0.017805,-0.940261887
0.01781,-0.929502694
0.017815,-0.917372956
0.01782,-0.904558529
0.017825,-0.890817393
0.01783,-0.876140707
0.017835,-0.860663313
0.01784,-0.844247377
0.017845,-0.827243654
0.01785,-0.809448273
0.017855,-0.790454249
0.01786,-0.770830257
0.017865,-0.750320014
0.01787,-0.729740922
0.017875,-0.707774019
0.01788,-0.685196294
0.017885,-0.662179313
0.01789,-0.638263599
0.017895,-0.613778321
0.0179,-0.588711894
0.017905,-0.563229769
0.01791,-0.536953941
0.017915,-0.509814058
0.01792,-0.482910606
0.017925,-0.45514845
0.01793,-0.426933307
0.017935,-0.398223959
0.01794,-0.369175004
0.017945,-0.339775891
0.01795,-0.309957264
0.017955,-0.279716558
0.01796,-0.249420795
0.017965,-0.218790077
0.01797,-0.187954262
0.017975,-0.157013931
0.01798,-0.125647178
0.017985,-0.09422435
0.01799,-0.063044497
0.017995,-0.031548626
0.018,6.48E-05
0.018005,0.031466508
0.01801,0.062951332
0.018015,0.094337413
0.01802,0.125733499
0.018025,0.156921562
0.01803,0.188020364
0.018035,0.218935529
0.01804,0.24937911
0.018045,0.279996308
0.01805,0.309859126
0.018055,0.339588579
0.01806,0.369057582
0.018065,0.398158932
0.01807,0.426835212
0.018075,0.455059364
0.01808,0.482758063
0.018085,0.510124323
0.01809,0.536891382
0.018095,0.563204387
0.0181,0.588793699
0.018105,0.613853139
0.01811,0.638334852
0.018115,0.662131409
0.01812,0.685184729
0.018125,0.707727801
0.01813,0.729643805
0.018135,0.750638331
0.01814,0.770972224
0.018145,0.790470858
0.01815,0.809249934
0.018155,0.827092486
0.01816,0.844390264
0.018165,0.860788815
0.01817,0.876214344
0.018175,0.890602892
0.01818,0.904473758
0.018185,0.917484123
0.01819,0.929191358
0.018195,0.940473535
0.0182,0.950405955
0.018205,0.959523322
0.01821,0.967590954
0.018215,0.975109052
0.01822,0.981433205
0.018225,0.986880194
0.01823,0.991280284
0.018235,0.994664027
0.01824,0.997299824
0.018245,0.998596309
0.01825,0.999001835
0.018255,0.998574978
0.01826,0.997202053
0.018265,0.994703193
0.01827,0.991326789
0.018275,0.986871708
0.01828,0.981668205
0.018285,0.975172928
0.01829,0.967882097
0.018295,0.959719718
0.0183,0.950465136
0.018305,0.940255288
0.01831,0.929233188
0.018315,0.917397409
0.01832,0.904396988
0.018325,0.890831201
0.01833,0.87616964
0.018335,0.860753384
0.01834,0.844464032
0.018345,0.827199627
0.01835,0.808973844
0.018355,0.790519824
0.01836,0.77101447
0.018365,0.750508521
0.01837,0.72956913
0.018375,0.707658883
0.01838,0.685192786
0.018385,0.662014643
0.01839,0.638309895
0.018395,0.613865862
0.0184,0.588701252
0.018405,0.562988805
0.01841,0.536969106
0.018415,0.510051687
0.01842,0.482860498
0.018425,0.455069911
0.01843,0.426891629
0.018435,0.398270906
0.01844,0.368882963
0.018445,0.339698802
0.01845,0.309926774
0.018455,0.279842938
0.01846,0.249356515
0.018465,0.218836959
0.01847,0.188037071
0.018475,0.156857384
0.01848,0.125679716
0.018485,0.094501784
0.01849,0.063093363
0.018495,0.031566107
0.0185,-2.91E-05
0.018505,-0.03150917
0.01851,-0.063093861
0.018515,-0.094330642
0.01852,-0.125765803
0.018525,-0.156883622
0.01853,-0.188031305
0.018535,-0.218875574
0.01854,-0.249499309
0.018545,-0.280007371
0.01855,-0.309916175
0.018555,-0.339668572
0.01856,-0.369110757
0.018565,-0.398287659
0.01857,-0.426806874
0.018575,-0.454803389
0.01858,-0.482850014
0.018585,-0.510013293
0.01859,-0.53688249
0.018595,-0.562917419
0.0186,-0.588741463
0.018605,-0.613750102
0.01861,-0.638296374
0.018615,-0.662121316
0.01862,-0.685163437
0.018625,-0.707723448
0.01863,-0.729480905
0.018635,-0.750447305
0.01864,-0.770947141
0.018645,-0.79041153
0.01865,-0.809306373
0.018655,-0.827191946
0.01866,-0.844482385
0.018665,-0.860642795
0.01867,-0.876261858
0.018675,-0.89085939
0.01868,-0.904401791
0.018685,-0.917348074
0.01869,-0.929259759
0.018695,-0.940375697
0.0187,-0.950334047
0.018705,-0.959678747
0.01871,-0.967789601
0.018715,-0.975096663
0.01872,-0.9816331
0.018725,-0.986863641
0.01873,-0.991381997
0.018735,-0.994738813
0.01874,-0.997242404
0.018745,-0.998493879
0.01875,-0.998923721
0.018755,-0.998597477
0.01876,-0.997030831
0.018765,-0.994661214
0.01877,-0.991289947
0.018775,-0.986762917
0.01878,-0.981656816
0.018785,-0.975301855
0.01879,-0.967728935
0.018795,-0.959798167
0.0188,-0.950556134
0.018805,-0.94020171
0.01881,-0.929443566
0.018815,-0.917271042
0.01882,-0.904280839
0.018825,-0.890739382
0.01883,-0.876228819
0.018835,-0.860573292
0.01884,-0.844170674
0.018845,-0.827223561
0.01885,-0.809180836
0.018855,-0.790373044
0.01886,-0.770867074
0.018865,-0.750602356
0.01887,-0.729434325
0.018875,-0.707589529
0.01888,-0.685134548
0.018885,-0.66205608
0.01889,-0.638395206
0.018895,-0.613808586
0.0189,-0.588936562
0.018905,-0.563122763
0.01891,-0.5368051
0.018915,-0.510156335
0.01892,-0.482849704
0.018925,-0.455128229
0.01893,-0.426709507
0.018935,-0.398197152
0.01894,-0.368990072
0.018945,-0.339531343
0.01895,-0.310015742
0.018955,-0.279757335
0.01896,-0.249505653
0.018965,-0.218977664
0.01897,-0.187857891
0.018975,-0.156971038
0.01898,-0.125684691
0.018985,-0.094292213
0.01899,-0.062979603
0.018995,-0.031499387
0.019,0.000101376
0.019005,0.031677626
0.01901,0.063017248
0.019015,0.094537378
0.01902,0.125708251
0.019025,0.156955011
0.01903,0.188082053
0.019035,0.218803793
0.01904,0.249551692
0.019045,0.280034711
0.01905,0.309956087
0.019055,0.33973341
0.01906,0.369113597
0.019065,0.398305601
0.01907,0.426735871
0.019075,0.454950631
0.01908,0.482693213
0.019085,0.510045607
0.01909,0.536990882
0.019095,0.563176174
0.0191,0.588781051
0.019105,0.613824819
0.01911,0.638227445
0.019115,0.662184713
0.01912,0.685323547
0.019125,0.707728926
0.01913,0.729497244
0.019135,0.750408148
0.01914,0.770879666
0.019145,0.790298074
0.01915,0.809093333
0.019155,0.827136434
0.01916,0.844539869
0.019165,0.860580881
0.01917,0.876315847
0.019175,0.890907714
0.01918,0.904483939
0.019185,0.917340695
0.01919,0.929377181
0.019195,0.940309567
0.0192,0.950634592
0.019205,0.959562637
0.01921,0.967813027
0.019215,0.975226235
0.01922,0.981464256
0.019225,0.986712632
0.01923,0.991219776
0.019235,0.994734661
0.01924,0.997104894
0.019245,0.998515077
0.01925,0.999148574
0.019255,0.998562768
0.01926,0.997199894
0.019265,0.994746305
0.01927,0.991222022
0.019275,0.986879517
0.01928,0.981585479
0.019285,0.975030385
0.01929,0.967752345
0.019295,0.959570671
0.0193,0.950417099
0.019305,0.940361011
0.01931,0.929442565
0.019315,0.917211647
0.01932,0.904507077
0.019325,0.890532631
0.01933,0.876056895
0.019335,0.86054402
0.01934,0.844251246
0.019345,0.82705792
0.01935,0.809182562
0.019355,0.790387022
0.01936,0.770860141
0.019365,0.750631226
0.01937,0.729482237
0.019375,0.707830741
0.01938,0.685288879
0.019385,0.662127127
0.01939,0.638317827
0.019395,0.613772674
0.0194,0.588685399
0.019405,0.563014574
0.01941,0.53679841
0.019415,0.510130203
0.01942,0.482763733
0.019425,0.455107478
0.01943,0.426815222
0.019435,0.398193174
0.01944,0.369003908
0.019445,0.339503719
0.01945,0.309828898
0.019455,0.27976464
0.01946,0.24938022
0.019465,0.218806065
0.01947,0.188082826
0.019475,0.156990551
0.01948,0.125855396
0.019485,0.094536348
0.01949,0.062983166
0.019495,0.031580062
0.0195,1.04E-05
0.019505,-0.031665587
0.01951,-0.062935017
0.019515,-0.094359676
0.01952,-0.125731466
0.019525,-0.156723977
0.01953,-0.187947986
0.019535,-0.218953229
0.01954,-0.249513535
0.019545,-0.280021777
0.01955,-0.310115301
0.019555,-0.339655982
0.01956,-0.369119908
0.019565,-0.398116847
0.01957,-0.426708101
0.019575,-0.454942152
0.01958,-0.482778879
0.019585,-0.509940418
0.01959,-0.536756457
0.019595,-0.563056241
0.0196,-0.588772412
0.019605,-0.613748928
0.01961,-0.63818247
0.019615,-0.662003156
0.01962,-0.685215608
0.019625,-0.707721059
0.01963,-0.729611934
0.019635,-0.750537722
0.01964,-0.770965276
0.019645,-0.790355876
0.01965,-0.809272213
0.019655,-0.827091335
0.01966,-0.844268076
0.019665,-0.860649574
0.01967,-0.876195908
0.019675,-0.890623568
0.01968,-0.904351609
0.019685,-0.917306675
0.01969,-0.929495736
0.019695,-0.940358527
0.0197,-0.950317491
0.019705,-0.959668242
0.01971,-0.967808917
0.019715,-0.975347202
0.01972,-0.981559605
0.019725,-0.986845954
0.01973,-0.991183457
0.019735,-0.994774264
0.01974,-0.997098675
0.019745,-0.998651513
0.01975,-0.999286283
0.019755,-0.99860504
0.01976,-0.997180354
0.019765,-0.994681659
0.01977,-0.991302895
0.019775,-0.986777605
0.01978,-0.981391978
0.019785,-0.975063395
0.01979,-0.968028686
0.019795,-0.959617644
0.0198,-0.950415231
0.019805,-0.940426351
0.01981,-0.929452438
0.019815,-0.917261503
0.01982,-0.904712293
0.019825,-0.890852792
0.01983,-0.87629335
0.019835,-0.860808734
0.01984,-0.844234167
0.019845,-0.827275919
0.01985,-0.809215124
0.019855,-0.790366251
0.01986,-0.770822444
0.019865,-0.750601943
0.01987,-0.729617948
0.019875,-0.707685317
0.01988,-0.685294496
0.019885,-0.662039349
0.01989,-0.638319688
0.019895,-0.613794808
0.0199,-0.588853926
0.019905,-0.563100127
0.01991,-0.536795929
0.019915,-0.510100644
0.01992,-0.482839223
0.019925,-0.455158737
0.01993,-0.426909351
0.019935,-0.39836133
0.01994,-0.368982604
0.019945,-0.339720467
0.01995,-0.309775527
0.019955,-0.279910475
0.01996,-0.249564596
0.019965,-0.219016251
0.01997,-0.18806761
0.019975,-0.156991598
0.01998,-0.125668953
0.019985,-0.094510061
0.01999,-0.063179796
0.019995,-0.031782265
0.02,7.29E-07
0.020005,0.031377304
0.02001,0.063054674
0.020015,0.094398062
0.02002,0.125995709
0.020025,0.15693108
0.02003,0.187778637
0.020035,0.218888987
0.02004,0.249455831
0.020045,0.279729625
0.02005,0.309765454
0.020055,0.339690373
0.02006,0.368965119
0.020065,0.398301412
0.02007,0.426788056
0.020075,0.454947934
0.02008,0.482882471
0.020085,0.510140022
0.02009,0.536957864
0.020095,0.563112748
0.0201,0.588633886
0.020105,0.613687557
0.02011,0.638316116
0.020115,0.661977871
0.02012,0.685364193
0.020125,0.707774627
0.02013,0.729497068
0.020135,0.75062545
0.02014,0.770831051
0.020145,0.790336287
0.02015,0.809375719
0.020155,0.827249021
0.02016,0.844308469
0.020165,0.860597234
0.02017,0.876336387
0.020175,0.890466769
0.02018,0.90470989
0.020185,0.917449823
0.02019,0.929180145
0.020195,0.940331057
0.0202,0.950326843
0.020205,0.959389876
0.02021,0.967799358
0.020215,0.975161279
0.02022,0.981476661
0.020225,0.986878398
0.02023,0.991187021
0.020235,0.99475584
0.02024,0.99728429
0.020245,0.998639671
0.02025,0.999142422
0.020255,0.99863452
0.02026,0.997165903
0.020265,0.994852453
0.02027,0.991183248
0.020275,0.986821117
0.02028,0.981486118
0.020285,0.975142561
0.02029,0.967865187
0.020295,0.959768457
0.0203,0.950360023
0.020305,0.94021933
0.02031,0.929327167
0.020315,0.917568968
0.02032,0.90445771
0.020325,0.890708112
0.02033,0.87616944
0.020335,0.860598631
0.02034,0.844167508
0.020345,0.827266454
0.02035,0.809166243
0.020355,0.790416648
0.02036,0.770903764
0.020365,0.750659634
0.02037,0.729474877
0.020375,0.707691869
0.02038,0.685045373
0.020385,0.662007773
0.02039,0.638140068
0.020395,0.613798822
0.0204,0.588714109
0.020405,0.562964069
0.02041,0.536782129
0.020415,0.510044923
0.02042,0.482839866
0.020425,0.455060173
0.02043,0.426573724
0.020435,0.398184335
0.02044,0.369184062
0.020445,0.339677073
0.02045,0.310147936
0.020455,0.279855185
0.02046,0.249379905
0.020465,0.218746951
0.02047,0.188008925
0.020475,0.1569568
0.02048,0.125625805
0.020485,0.094589555
0.02049,0.063051287
0.020495,0.031443276
0.0205,-6.90E-05
0.020505,-0.031627432
0.02051,-0.063102064
0.020515,-0.094240057
0.02052,-0.125532123
0.020525,-0.156890065
0.02053,-0.187975525
0.020535,-0.218776659
0.02054,-0.249403204
0.020545,-0.279867141
0.02055,-0.309966494
0.020555,-0.339714897
0.02056,-0.369130831
0.020565,-0.398121292
0.02057,-0.426853532
0.020575,-0.455240427
0.02058,-0.482791583
0.020585,-0.510012918
0.02059,-0.536837671
0.020595,-0.563205148
0.0206,-0.58879746
0.020605,-0.613780857
0.02061,-0.638153866
0.020615,-0.662135197
0.02062,-0.6853667
0.020625,-0.707869324
0.02063,-0.729488824
0.020635,-0.750636057
0.02064,-0.771000911
0.020645,-0.790400477
0.02065,-0.809241042
0.020655,-0.827349858
0.02066,-0.844303111
0.020665,-0.860833653
0.02067,-0.876199193
0.020675,-0.890835088
0.02068,-0.904588359
0.020685,-0.917327072
0.02069,-0.929335856
0.020695,-0.940337789
0.0207,-0.950512071
0.020705,-0.959806599
0.02071,-0.967978708
0.020715,-0.975198754
0.02072,-0.981467579
0.020725,-0.986835456
0.02073,-0.99103219
0.020735,-0.994636483
0.02074,-0.997227237
0.020745,-0.998506208
0.02075,-0.999006928
0.020755,-0.998681182
0.02076,-0.997085574
0.020765,-0.994842526
0.02077,-0.991162368
0.020775,-0.987009775
0.02078,-0.981437656
0.020785,-0.975203939
0.02079,-0.967935303
0.020795,-0.959881703
0.0208,-0.950505178
0.020805,-0.940304965
0.02081,-0.929358445
0.020815,-0.917448479
0.02082,-0.904674011
0.020825,-0.890743215
0.02083,-0.876334448
0.020835,-0.860727086
0.02084,-0.844552659
0.020845,-0.827414818
0.02085,-0.809394158
0.020855,-0.790442418
0.02086,-0.770954087
0.020865,-0.750596535
0.02087,-0.729767666
0.020875,-0.70773091
0.02088,-0.685476357
0.020885,-0.662013117
0.02089,-0.638253003
0.020895,-0.613823016
0.0209,-0.588836087
0.020905,-0.563083306
0.02091,-0.536937485
0.020915,-0.510164141
0.02092,-0.48292106
0.020925,-0.455100092
0.02093,-0.426909304
0.020935,-0.398131718
0.02094,-0.369197619
0.020945,-0.339507736
0.02095,-0.30989238
0.020955,-0.279758305
0.02096,-0.249577863
0.020965,-0.218874067
0.02097,-0.1879589
0.020975,-0.156875728
0.02098,-0.125771885
0.020985,-0.094538512
0.02099,-0.063061853
0.020995,-0.03161695
0.021,-7.97E-05
0.021005,0.031463248
0.02101,0.062928534
0.021015,0.094382541
0.02102,0.125655937
0.021025,0.156989715
0.02103,0.188024327
0.021035,0.218824572
0.02104,0.249495985
0.021045,0.279841475
0.02105,0.310022927
0.021055,0.33974321
0.02106,0.369178565
0.021065,0.398171528
0.02107,0.426827916
0.021075,0.455019429
0.02108,0.483002777
0.021085,0.51015582
0.02109,0.536676258
0.021095,0.563235375
0.0211,0.588545451
0.021105,0.61369189
0.02111,0.638286315
0.021115,0.662026841
0.02112,0.684993239
0.021125,0.707747109
0.02113,0.729614226
0.021135,0.750755799
0.02114,0.770835357
0.021145,0.790416857
0.02115,0.809216172
0.021155,0.827128348
0.02116,0.844421237
0.021165,0.860754308
0.02117,0.876344745
0.021175,0.890701284
0.02118,0.904450157
0.021185,0.917372449
0.02119,0.929211572
0.021195,0.940241746
0.0212,0.950318464
0.021205,0.95968345
0.02121,0.967731142
0.021215,0.975334173
0.02122,0.981538854
0.021225,0.986777915
0.02123,0.99123879
0.021235,0.99471341
0.02124,0.997175916
0.021245,0.998582457
0.02125,0.999122877
0.021255,0.998581447
0.02126,0.9971953
0.021265,0.994653547
0.02127,0.991222891
0.021275,0.986889385
0.02128,0.981309869
0.021285,0.975228396
0.02129,0.967927782
0.021295,0.959451893
0.0213,0.950564545
0.021305,0.940383809
0.02131,0.92935494
0.021315,0.917437682
0.02132,0.90454478
0.021325,0.890706063
0.02133,0.876182874
0.021335,0.860607053
0.02134,0.844396475
0.021345,0.827350617
0.02135,0.809161967
0.021355,0.790595055
0.02136,0.771112985
0.021365,0.750469755
0.02137,0.729593024
0.021375,0.70773733
0.02138,0.685278749
0.021385,0.661938182
0.02139,0.638222757
0.021395,0.613860836
0.0214,0.588918443
0.021405,0.563054069
0.02141,0.536830155
0.021415,0.510174314
0.02142,0.482981704
0.021425,0.455019186
0.02143,0.426883607
0.021435,0.39813592
0.02144,0.369311356
0.021445,0.339734423
0.02145,0.309746212
0.021455,0.279934868
0.02146,0.24937846
0.021465,0.218649012
0.02147,0.187962061
0.021475,0.156862791
0.02148,0.126026928
0.021485,0.094482954
0.02149,0.063126976
0.021495,0.031586756
0.0215,-1.52E-05
0.021505,-0.031664556
0.02151,-0.063141884
0.021515,-0.09442207
0.02152,-0.125802679
0.021525,-0.157061272
0.02153,-0.188112729
0.021535,-0.219049624
0.02154,-0.249492491
0.021545,-0.279570444
0.02155,-0.309737253
0.021555,-0.339658202
0.02156,-0.369157312
0.021565,-0.398081725
0.02157,-0.426720314
0.021575,-0.455177471
0.02158,-0.48293524
0.021585,-0.510217899
0.02159,-0.536877829
0.021595,-0.563146159
0.0216,-0.588850637
0.021605,-0.613745496
